Always equal to ACS Summary File identification,State Postal Abbreviation,Summary Level,Geographic Component,State (FIPS Code),County of current residence,Census Tract,Block Group,Area Name,Qualifying Name,FIPS,Area (Land),Area (Water),Total Population:,Total Population: White Alone,Total Population: Black or African American Alone,Total Population: American Indian and Alaska Native Alone,Total Population: Asian Alone,Total Population: Native Hawaiian and Other Pacific Islander Alone,Total Population: Some Other Race Alone,Total Population: Two or More Races,% Total Population: White Alone,% Total Population: Black or African American Alone,% Total Population: American Indian and Alaska Native Alone,% Total Population: Asian Alone,% Total Population: Native Hawaiian and Other Pacific Islander Alone,% Total Population: Some Other Race Alone,% Total Population: Two or More Races,Households:,"Households: Less than $10,000","Households: $10,000 to $14,999","Households: $15,000 to $19,999","Households: $20,000 to $24,999","Households: $25,000 to $29,999","Households: $30,000 to $34,999","Households: $35,000 to $39,999","Households: $40,000 to $44,999","Households: $45,000 to $49,999","Households: $50,000 to $59,999","Households: $60,000 to $74,999","Households: $75,000 to $99,999","Households: $100,000 to $124,999","Households: $125,000 to $149,999","Households: $150,000 to $199,999","Households: $200,000 or More","% Households: Less than $10,000","% Households: $10,000 to $14,999","% Households: $15,000 to $19,999","% Households: $20,000 to $24,999","% Households: $25,000 to $29,999","% Households: $30,000 to $34,999","% Households: $35,000 to $39,999","% Households: $40,000 to $44,999","% Households: $45,000 to $49,999","% Households: $50,000 to $59,999","% Households: $60,000 to $74,999","% Households: $75,000 to $99,999","% Households: $100,000 to $124,999","% Households: $125,000 to $149,999","% Households: $150,000 to $199,999","% Households: $200,000 or More"
Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_STATE,Geo_COUNTY,Geo_TRACT,Geo_BLKGRP,Geo_NAME,Geo_QName,Geo_FIPS,Geo_AREALAND,Geo_AREAWATR,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
ACSSF,ga,150,0,13,121,11421,2,Block Group 2,"Block Group 2, Census Tract 114.21, Fulton County, Georgia",131210114212,1475740,35593,1868,1000,543,0,56,0,200,69,53.53,29.07,0,3,0,10.71,3.69,696,0,0,11,18,15,48,0,15,0,39,7,102,53,43,163,182,0,0,1.58,2.59,2.16,6.9,0,2.16,0,5.6,1.01,14.66,7.61,6.18,23.42,26.15
ACSSF,ga,150,0,13,121,11421,3,Block Group 3,"Block Group 3, Census Tract 114.21, Fulton County, Georgia",131210114213,359988,0,981,394,129,0,49,0,309,100,40.16,13.15,0,4.99,0,31.5,10.19,483,0,30,48,20,11,0,55,52,56,79,39,28,28,9,28,0,0,6.21,9.94,4.14,2.28,0,11.39,10.77,11.59,16.36,8.07,5.8,5.8,1.86,5.8,0
ACSSF,ga,150,0,13,121,11421,4,Block Group 4,"Block Group 4, Census Tract 114.21, Fulton County, Georgia",131210114214,1241281,2834,520,355,68,0,47,0,50,0,68.27,13.08,0,9.04,0,9.62,0,251,14,0,13,32,22,0,0,0,0,44,10,66,32,18,0,0,5.58,0,5.18,12.75,8.76,0,0,0,0,17.53,3.98,26.29,12.75,7.17,0,0
ACSSF,ga,150,0,13,121,11422,1,Block Group 1,"Block Group 1, Census Tract 114.22, Fulton County, Georgia",131210114221,1626422,318642,1100,762,107,0,118,0,49,64,69.27,9.73,0,10.73,0,4.45,5.82,443,0,0,0,0,0,0,0,0,0,0,10,44,39,68,114,168,0,0,0,0,0,0,0,0,0,0,2.26,9.93,8.8,15.35,25.73,37.92
ACSSF,ga,150,0,13,121,11422,2,Block Group 2,"Block Group 2, Census Tract 114.22, Fulton County, Georgia",131210114222,338003,108812,1070,555,186,0,25,0,176,128,51.87,17.38,0,2.34,0,16.45,11.96,503,0,10,0,15,13,25,13,13,0,119,41,78,120,48,8,0,0,1.99,0,2.98,2.58,4.97,2.58,2.58,0,23.66,8.15,15.51,23.86,9.54,1.59,0
ACSSF,ga,150,0,13,121,11422,3,Block Group 3,"Block Group 3, Census Tract 114.22, Fulton County, Georgia",131210114223,1730271,249873,1459,1333,80,0,12,0,0,34,91.36,5.48,0,0.82,0,0,2.33,671,0,0,0,0,0,0,15,33,0,12,34,57,224,33,81,182,0,0,0,0,0,0,2.24,4.92,0,1.79,5.07,8.49,33.38,4.92,12.07,27.12
ACSSF,ga,150,0,13,121,11423,1,Block Group 1,"Block Group 1, Census Tract 114.23, Fulton County, Georgia",131210114231,1575268,753,962,882,26,0,13,0,0,41,91.68,2.7,0,1.35,0,0,4.26,309,25,0,0,0,0,0,10,0,0,0,49,19,30,62,41,73,8.09,0,0,0,0,0,3.24,0,0,0,15.86,6.15,9.71,20.06,13.27,23.62
ACSSF,ga,150,0,13,121,11423,2,Block Group 2,"Block Group 2, Census Tract 114.23, Fulton County, Georgia",131210114232,2424112,26935,2667,2297,0,9,147,0,0,214,86.13,0,0.34,5.51,0,0,8.02,867,5,0,0,0,33,0,81,0,0,19,6,20,21,51,96,535,0.58,0,0,0,3.81,0,9.34,0,0,2.19,0.69,2.31,2.42,5.88,11.07,61.71
ACSSF,ga,150,0,13,121,11423,3,Block Group 3,"Block Group 3, Census Tract 114.23, Fulton County, Georgia",131210114233,1351663,33582,1498,1118,54,0,139,0,0,187,74.63,3.6,0,9.28,0,0,12.48,692,0,29,27,28,80,0,0,27,17,12,165,41,46,35,68,117,0,4.19,3.9,4.05,11.56,0,0,3.9,2.46,1.73,23.84,5.92,6.65,5.06,9.83,16.91
ACSSF,ga,150,0,13,121,11423,4,Block Group 4,"Block Group 4, Census Tract 114.23, Fulton County, Georgia",131210114234,1119950,16028,1026,859,30,0,42,0,51,44,83.72,2.92,0,4.09,0,4.97,4.29,386,0,26,0,0,0,0,0,0,0,0,12,58,35,38,73,144,0,6.74,0,0,0,0,0,0,0,0,3.11,15.03,9.07,9.84,18.91,37.31
ACSSF,ga,150,0,13,121,11424,1,Block Group 1,"Block Group 1, Census Tract 114.24, Fulton County, Georgia",131210114241,1834031,13468,3114,2066,604,0,40,0,8,396,66.35,19.4,0,1.28,0,0.26,12.72,1038,31,0,0,18,31,0,0,17,0,68,90,206,55,73,132,317,2.99,0,0,1.73,2.99,0,0,1.64,0,6.55,8.67,19.85,5.3,7.03,12.72,30.54
ACSSF,ga,150,0,13,121,11424,2,Block Group 2,"Block Group 2, Census Tract 114.24, Fulton County, Georgia",131210114242,455193,0,525,393,29,0,103,0,0,0,74.86,5.52,0,19.62,0,0,0,244,0,0,0,14,0,0,30,0,0,37,0,39,0,14,37,73,0,0,0,5.74,0,0,12.3,0,0,15.16,0,15.98,0,5.74,15.16,29.92
ACSSF,ga,150,0,13,121,11424,3,Block Group 3,"Block Group 3, Census Tract 114.24, Fulton County, Georgia",131210114243,780645,2371,651,509,91,0,0,0,0,51,78.19,13.98,0,0,0,0,7.83,265,0,0,0,0,0,10,18,0,0,0,18,85,16,0,48,70,0,0,0,0,0,3.77,6.79,0,0,0,6.79,32.08,6.04,0,18.11,26.42
ACSSF,ga,150,0,13,121,11424,4,Block Group 4,"Block Group 4, Census Tract 114.24, Fulton County, Georgia",131210114244,1803944,0,2035,1300,224,0,130,0,27,354,63.88,11.01,0,6.39,0,1.33,17.4,654,0,0,0,11,0,0,35,0,43,12,35,54,120,86,59,199,0,0,0,1.68,0,0,5.35,0,6.57,1.83,5.35,8.26,18.35,13.15,9.02,30.43
ACSSF,ga,150,0,13,121,11426,1,Block Group 1,"Block Group 1, Census Tract 114.26, Fulton County, Georgia",131210114261,651371,0,1196,751,62,0,166,8,25,184,62.79,5.18,0,13.88,0.67,2.09,15.38,371,0,0,5,18,7,0,0,0,15,37,92,49,74,27,16,31,0,0,1.35,4.85,1.89,0,0,0,4.04,9.97,24.8,13.21,19.95,7.28,4.31,8.36
ACSSF,ga,150,0,13,121,11426,2,Block Group 2,"Block Group 2, Census Tract 114.26, Fulton County, Georgia",131210114262,818640,0,1168,1022,11,0,57,0,31,47,87.5,0.94,0,4.88,0,2.65,4.02,356,0,0,0,0,7,0,0,0,0,5,0,9,29,26,69,211,0,0,0,0,1.97,0,0,0,0,1.4,0,2.53,8.15,7.3,19.38,59.27
ACSSF,ga,150,0,13,121,11428,1,Block Group 1,"Block Group 1, Census Tract 114.28, Fulton County, Georgia",131210114281,1249131,94574,1260,1140,80,0,9,0,0,31,90.48,6.35,0,0.71,0,0,2.46,458,6,0,0,0,0,0,0,0,0,68,28,61,12,111,49,123,1.31,0,0,0,0,0,0,0,0,14.85,6.11,13.32,2.62,24.24,10.7,26.86
ACSSF,ga,150,0,13,121,11428,2,Block Group 2,"Block Group 2, Census Tract 114.28, Fulton County, Georgia",131210114282,1950535,7080,1351,943,0,21,240,0,26,121,69.8,0,1.55,17.76,0,1.92,8.96,506,0,5,0,0,0,0,33,0,36,0,0,22,23,49,75,263,0,0.99,0,0,0,0,6.52,0,7.11,0,0,4.35,4.55,9.68,14.82,51.98
ACSSF,ga,150,0,13,121,11429,1,Block Group 1,"Block Group 1, Census Tract 114.29, Fulton County, Georgia",131210114291,648278,0,779,613,21,0,74,0,0,71,78.69,2.7,0,9.5,0,0,9.11,309,0,0,0,0,0,0,10,0,0,6,22,29,92,0,82,68,0,0,0,0,0,0,3.24,0,0,1.94,7.12,9.39,29.77,0,26.54,22.01
ACSSF,ga,150,0,13,121,11429,2,Block Group 2,"Block Group 2, Census Tract 114.29, Fulton County, Georgia",131210114292,1525716,0,1625,556,395,0,269,0,208,197,34.22,24.31,0,16.55,0,12.8,12.12,647,0,49,51,15,0,0,0,0,90,9,27,60,57,114,59,116,0,7.57,7.88,2.32,0,0,0,0,13.91,1.39,4.17,9.27,8.81,17.62,9.12,17.93
ACSSF,ga,150,0,13,121,11429,3,Block Group 3,"Block Group 3, Census Tract 114.29, Fulton County, Georgia",131210114293,527933,0,1355,593,561,0,145,0,0,56,43.76,41.4,0,10.7,0,0,4.13,282,67,0,0,0,0,0,0,0,0,25,0,8,0,38,31,113,23.76,0,0,0,0,0,0,0,0,8.87,0,2.84,0,13.48,10.99,40.07
ACSSF,ga,150,0,13,121,11429,4,Block Group 4,"Block Group 4, Census Tract 114.29, Fulton County, Georgia",131210114294,996942,0,1581,1075,23,24,187,0,84,188,67.99,1.45,1.52,11.83,0,5.31,11.89,645,17,0,5,0,0,8,15,24,10,39,33,66,37,156,101,134,2.64,0,0.78,0,0,1.24,2.33,3.72,1.55,6.05,5.12,10.23,5.74,24.19,15.66,20.78
ACSSF,ga,150,0,13,121,11430,1,Block Group 1,"Block Group 1, Census Tract 114.30, Fulton County, Georgia",131210114301,577399,0,1727,519,244,0,123,0,563,278,30.05,14.13,0,7.12,0,32.6,16.1,518,0,27,49,75,0,0,0,71,0,132,49,48,0,0,0,67,0,5.21,9.46,14.48,0,0,0,13.71,0,25.48,9.46,9.27,0,0,0,12.93
ACSSF,ga,150,0,13,121,11430,2,Block Group 2,"Block Group 2, Census Tract 114.30, Fulton County, Georgia",131210114302,198338,0,1013,251,547,0,0,0,192,23,24.78,54,0,0,0,18.95,2.27,466,0,0,0,0,20,0,42,118,34,93,80,0,33,30,16,0,0,0,0,0,4.29,0,9.01,25.32,7.3,19.96,17.17,0,7.08,6.44,3.43,0
ACSSF,ga,150,0,13,121,11430,3,Block Group 3,"Block Group 3, Census Tract 114.30, Fulton County, Georgia",131210114303,211844,0,1147,325,498,0,0,0,183,141,28.33,43.42,0,0,0,15.95,12.29,476,110,0,21,0,35,84,0,62,26,41,31,29,14,23,0,0,23.11,0,4.41,0,7.35,17.65,0,13.03,5.46,8.61,6.51,6.09,2.94,4.83,0,0
ACSSF,ga,150,0,13,121,11431,1,Block Group 1,"Block Group 1, Census Tract 114.31, Fulton County, Georgia",131210114311,272491,0,3606,511,0,0,57,0,2687,351,14.17,0,0,1.58,0,74.51,9.73,391,0,0,0,0,0,0,40,0,0,0,20,18,216,16,34,47,0,0,0,0,0,0,10.23,0,0,0,5.12,4.6,55.24,4.09,8.7,12.02
ACSSF,ga,150,0,13,121,11431,2,Block Group 2,"Block Group 2, Census Tract 114.31, Fulton County, Georgia",131210114312,403013,3114,486,304,87,0,0,0,95,0,62.55,17.9,0,0,0,19.55,0,278,0,0,0,0,0,0,0,92,0,0,58,81,0,47,0,0,0,0,0,0,0,0,0,33.09,0,0,20.86,29.14,0,16.91,0,0
ACSSF,ga,150,0,13,121,11432,1,Block Group 1,"Block Group 1, Census Tract 114.32, Fulton County, Georgia",131210114321,943824,11209,2762,1416,624,45,274,0,75,328,51.27,22.59,1.63,9.92,0,2.72,11.88,903,15,0,0,23,22,18,133,39,0,41,125,203,89,27,87,81,1.66,0,0,2.55,2.44,1.99,14.73,4.32,0,4.54,13.84,22.48,9.86,2.99,9.63,8.97
ACSSF,ga,150,0,13,121,11432,2,Block Group 2,"Block Group 2, Census Tract 114.32, Fulton County, Georgia",131210114322,637570,0,1149,450,398,99,31,0,0,171,39.16,34.64,8.62,2.7,0,0,14.88,631,34,0,0,0,0,0,0,39,0,0,70,234,70,71,0,113,5.39,0,0,0,0,0,0,6.18,0,0,11.09,37.08,11.09,11.25,0,17.91
ACSSF,ga,150,0,13,121,11432,3,Block Group 3,"Block Group 3, Census Tract 114.32, Fulton County, Georgia",131210114323,257154,0,184,100,0,0,84,0,0,0,54.35,0,0,45.65,0,0,0,78,0,0,0,0,14,0,16,0,0,0,0,0,6,0,26,16,0,0,0,0,17.95,0,20.51,0,0,0,0,0,7.69,0,33.33,20.51
ACSSF,ga,150,0,13,121,11433,1,Block Group 1,"Block Group 1, Census Tract 114.33, Fulton County, Georgia",131210114331,870622,8598,1209,955,0,14,25,0,73,142,78.99,0,1.16,2.07,0,6.04,11.75,373,35,0,0,0,0,0,0,0,0,0,8,0,0,39,45,246,9.38,0,0,0,0,0,0,0,0,0,2.14,0,0,10.46,12.06,65.95
ACSSF,ga,150,0,13,121,11433,2,Block Group 2,"Block Group 2, Census Tract 114.33, Fulton County, Georgia",131210114332,1274115,3129,870,605,160,10,16,0,79,0,69.54,18.39,1.15,1.84,0,9.08,0,347,0,0,0,0,0,0,90,0,0,0,30,36,38,13,42,98,0,0,0,0,0,0,25.94,0,0,0,8.65,10.37,10.95,3.75,12.1,28.24
ACSSF,ga,150,0,13,121,11433,3,Block Group 3,"Block Group 3, Census Tract 114.33, Fulton County, Georgia",131210114333,683689,0,959,833,78,0,0,0,12,36,86.86,8.13,0,0,0,1.25,3.75,342,0,0,0,0,0,0,0,0,116,0,0,29,30,39,25,103,0,0,0,0,0,0,0,0,33.92,0,0,8.48,8.77,11.4,7.31,30.12
ACSSF,ga,150,0,13,121,11434,1,Block Group 1,"Block Group 1, Census Tract 114.34, Fulton County, Georgia",131210114341,1633285,0,1844,1165,190,0,51,0,146,292,63.18,10.3,0,2.77,0,7.92,15.84,785,12,0,0,168,0,0,49,0,0,28,72,79,70,72,111,124,1.53,0,0,21.4,0,0,6.24,0,0,3.57,9.17,10.06,8.92,9.17,14.14,15.8
ACSSF,ga,150,0,13,121,11434,2,Block Group 2,"Block Group 2, Census Tract 114.34, Fulton County, Georgia",131210114342,2416917,38487,1753,855,235,0,176,20,15,452,48.77,13.41,0,10.04,1.14,0.86,25.78,646,0,13,0,0,0,22,0,20,49,16,174,107,59,31,57,98,0,2.01,0,0,0,3.41,0,3.1,7.59,2.48,26.93,16.56,9.13,4.8,8.82,15.17
ACSSF,ga,150,0,13,121,11435,1,Block Group 1,"Block Group 1, Census Tract 114.35, Fulton County, Georgia",131210114351,601200,16128,641,313,287,19,0,0,0,22,48.83,44.77,2.96,0,0,0,3.43,268,0,0,55,21,0,0,18,0,0,38,9,51,76,0,0,0,0,0,20.52,7.84,0,0,6.72,0,0,14.18,3.36,19.03,28.36,0,0,0
ACSSF,ga,150,0,13,121,11435,2,Block Group 2,"Block Group 2, Census Tract 114.35, Fulton County, Georgia",131210114352,729635,106797,1906,1159,445,0,110,0,0,192,60.81,23.35,0,5.77,0,0,10.07,829,0,80,18,14,13,49,0,44,26,33,118,114,47,43,43,187,0,9.65,2.17,1.69,1.57,5.91,0,5.31,3.14,3.98,14.23,13.75,5.67,5.19,5.19,22.56
ACSSF,ga,150,0,13,121,11435,3,Block Group 3,"Block Group 3, Census Tract 114.35, Fulton County, Georgia",131210114353,1806935,114314,1364,1005,128,0,65,0,19,147,73.68,9.38,0,4.77,0,1.39,10.78,583,0,0,0,0,0,0,11,9,12,73,52,42,6,149,81,148,0,0,0,0,0,0,1.89,1.54,2.06,12.52,8.92,7.2,1.03,25.56,13.89,25.39
ACSSF,ga,150,0,13,121,11436,1,Block Group 1,"Block Group 1, Census Tract 114.36, Fulton County, Georgia",131210114361,1129873,8747,532,359,0,0,0,0,141,32,67.48,0,0,0,0,26.5,6.02,192,0,0,0,0,0,0,25,0,0,0,0,7,23,18,30,89,0,0,0,0,0,0,13.02,0,0,0,0,3.65,11.98,9.38,15.62,46.35
ACSSF,ga,150,0,13,121,11436,2,Block Group 2,"Block Group 2, Census Tract 114.36, Fulton County, Georgia",131210114362,761604,0,1485,834,420,0,44,0,103,84,56.16,28.28,0,2.96,0,6.94,5.66,491,0,0,0,36,0,0,22,0,0,0,20,21,28,118,31,215,0,0,0,7.33,0,0,4.48,0,0,0,4.07,4.28,5.7,24.03,6.31,43.79
ACSSF,ga,150,0,13,121,11436,3,Block Group 3,"Block Group 3, Census Tract 114.36, Fulton County, Georgia",131210114363,2176181,378027,1049,873,50,0,0,0,0,126,83.22,4.77,0,0,0,0,12.01,393,0,0,0,0,0,0,17,0,0,11,43,31,35,16,63,177,0,0,0,0,0,0,4.33,0,0,2.8,10.94,7.89,8.91,4.07,16.03,45.04
ACSSF,ga,150,0,13,121,11437,1,Block Group 1,"Block Group 1, Census Tract 114.37, Fulton County, Georgia",131210114371,1257974,0,905,481,316,0,0,0,89,19,53.15,34.92,0,0,0,9.83,2.1,515,26,9,119,0,28,42,17,0,0,0,15,106,0,5,8,140,5.05,1.75,23.11,0,5.44,8.16,3.3,0,0,0,2.91,20.58,0,0.97,1.55,27.18
ACSSF,ga,150,0,13,121,11437,2,Block Group 2,"Block Group 2, Census Tract 114.37, Fulton County, Georgia",131210114372,1238429,0,1122,1009,64,0,49,0,0,0,89.93,5.7,0,4.37,0,0,0,418,23,0,0,0,0,0,0,0,0,63,71,0,108,76,33,44,5.5,0,0,0,0,0,0,0,0,15.07,16.99,0,25.84,18.18,7.89,10.53
ACSSF,ga,150,0,13,121,11437,3,Block Group 3,"Block Group 3, Census Tract 114.37, Fulton County, Georgia",131210114373,199344,0,882,553,244,0,68,0,0,17,62.7,27.66,0,7.71,0,0,1.93,421,0,0,0,0,0,0,0,0,0,17,54,38,205,62,28,17,0,0,0,0,0,0,0,0,0,4.04,12.83,9.03,48.69,14.73,6.65,4.04
ACSSF,ga,150,0,13,121,11438,1,Block Group 1,"Block Group 1, Census Tract 114.38, Fulton County, Georgia",131210114381,964930,0,984,901,83,0,0,0,0,0,91.57,8.43,0,0,0,0,0,432,0,0,0,40,35,50,53,18,19,7,0,37,37,21,67,48,0,0,0,9.26,8.1,11.57,12.27,4.17,4.4,1.62,0,8.56,8.56,4.86,15.51,11.11
ACSSF,ga,150,0,13,121,11438,2,Block Group 2,"Block Group 2, Census Tract 114.38, Fulton County, Georgia",131210114382,3115209,159053,1140,1075,42,0,0,0,0,23,94.3,3.68,0,0,0,0,2.02,597,0,33,0,80,0,25,0,0,0,36,0,34,17,52,55,265,0,5.53,0,13.4,0,4.19,0,0,0,6.03,0,5.7,2.85,8.71,9.21,44.39
ACSSF,ga,150,0,13,121,11438,3,Block Group 3,"Block Group 3, Census Tract 114.38, Fulton County, Georgia",131210114383,255684,0,1250,224,344,23,138,0,29,492,17.92,27.52,1.84,11.04,0,2.32,39.36,435,0,21,0,0,0,39,0,12,0,76,10,58,42,0,49,128,0,4.83,0,0,0,8.97,0,2.76,0,17.47,2.3,13.33,9.66,0,11.26,29.43
ACSSF,ga,150,0,13,121,11438,4,Block Group 4,"Block Group 4, Census Tract 114.38, Fulton County, Georgia",131210114384,562255,0,2214,212,437,0,12,0,260,1293,9.58,19.74,0,0.54,0,11.74,58.4,750,0,0,10,0,0,0,62,72,80,88,0,47,0,382,0,9,0,0,1.33,0,0,0,8.27,9.6,10.67,11.73,0,6.27,0,50.93,0,1.2
ACSSF,ga,150,0,13,121,11439,1,Block Group 1,"Block Group 1, Census Tract 114.39, Fulton County, Georgia",131210114391,1610247,125873,1807,1487,50,0,150,0,0,120,82.29,2.77,0,8.3,0,0,6.64,758,0,13,37,20,24,0,13,0,67,37,51,174,47,47,122,106,0,1.72,4.88,2.64,3.17,0,1.72,0,8.84,4.88,6.73,22.96,6.2,6.2,16.09,13.98
ACSSF,ga,150,0,13,121,11439,2,Block Group 2,"Block Group 2, Census Tract 114.39, Fulton County, Georgia",131210114392,2581862,217784,2213,1707,230,0,10,0,0,266,77.14,10.39,0,0.45,0,0,12.02,801,0,8,0,0,0,10,48,0,0,15,181,15,46,171,55,252,0,1,0,0,0,1.25,5.99,0,0,1.87,22.6,1.87,5.74,21.35,6.87,31.46
ACSSF,ga,150,0,13,121,11440,1,Block Group 1,"Block Group 1, Census Tract 114.40, Fulton County, Georgia",131210114401,3250027,242087,2407,1728,416,0,94,0,0,169,71.79,17.28,0,3.91,0,0,7.02,863,18,0,0,8,17,0,0,59,30,48,7,58,43,112,93,370,2.09,0,0,0.93,1.97,0,0,6.84,3.48,5.56,0.81,6.72,4.98,12.98,10.78,42.87
ACSSF,ga,150,0,13,121,11441,1,Block Group 1,"Block Group 1, Census Tract 114.41, Fulton County, Georgia",131210114411,530817,11926,1003,851,13,0,0,0,29,110,84.85,1.3,0,0,0,2.89,10.97,503,35,0,94,25,18,101,0,0,12,16,4,63,6,28,76,25,6.96,0,18.69,4.97,3.58,20.08,0,0,2.39,3.18,0.8,12.52,1.19,5.57,15.11,4.97
ACSSF,ga,150,0,13,121,11441,2,Block Group 2,"Block Group 2, Census Tract 114.41, Fulton County, Georgia",131210114412,1378007,9553,1230,849,58,7,261,0,0,55,69.02,4.72,0.57,21.22,0,0,4.47,470,0,0,0,0,0,11,25,50,0,0,12,0,58,61,57,196,0,0,0,0,0,2.34,5.32,10.64,0,0,2.55,0,12.34,12.98,12.13,41.7
ACSSF,ga,150,0,13,121,11441,3,Block Group 3,"Block Group 3, Census Tract 114.41, Fulton County, Georgia",131210114413,1410577,27748,1418,1250,33,0,0,0,0,135,88.15,2.33,0,0,0,0,9.52,486,13,18,0,0,0,21,0,0,13,43,58,0,46,45,94,135,2.67,3.7,0,0,0,4.32,0,0,2.67,8.85,11.93,0,9.47,9.26,19.34,27.78
ACSSF,ga,150,0,13,121,11442,1,Block Group 1,"Block Group 1, Census Tract 114.42, Fulton County, Georgia",131210114421,271490,4712,990,298,604,0,28,0,0,60,30.1,61.01,0,2.83,0,0,6.06,430,0,16,0,0,13,0,0,0,26,41,19,166,120,7,11,11,0,3.72,0,0,3.02,0,0,0,6.05,9.53,4.42,38.6,27.91,1.63,2.56,2.56
ACSSF,ga,150,0,13,121,11442,2,Block Group 2,"Block Group 2, Census Tract 114.42, Fulton County, Georgia",131210114422,1259129,0,960,787,82,0,38,0,12,41,81.98,8.54,0,3.96,0,1.25,4.27,421,28,0,0,0,20,0,0,0,0,0,35,13,20,0,86,219,6.65,0,0,0,4.75,0,0,0,0,0,8.31,3.09,4.75,0,20.43,52.02
ACSSF,ga,150,0,13,121,11443,1,Block Group 1,"Block Group 1, Census Tract 114.43, Fulton County, Georgia",131210114431,1079594,0,1465,1176,43,0,246,0,0,0,80.27,2.94,0,16.79,0,0,0,465,0,0,0,0,0,0,0,0,0,31,0,0,0,24,53,357,0,0,0,0,0,0,0,0,0,6.67,0,0,0,5.16,11.4,76.77
ACSSF,ga,150,0,13,121,11443,2,Block Group 2,"Block Group 2, Census Tract 114.43, Fulton County, Georgia",131210114432,2312662,164886,1819,530,417,0,858,0,0,14,29.14,22.92,0,47.17,0,0,0.77,594,10,0,0,0,0,21,72,41,0,60,48,51,51,35,60,145,1.68,0,0,0,0,3.54,12.12,6.9,0,10.1,8.08,8.59,8.59,5.89,10.1,24.41
ACSSF,ga,150,0,13,121,11444,1,Block Group 1,"Block Group 1, Census Tract 114.44, Fulton County, Georgia",131210114441,2147384,10600,1468,737,16,0,580,0,62,73,50.2,1.09,0,39.51,0,4.22,4.97,516,39,0,0,0,30,0,16,0,0,59,0,0,19,18,111,224,7.56,0,0,0,5.81,0,3.1,0,0,11.43,0,0,3.68,3.49,21.51,43.41
ACSSF,ga,150,0,13,121,11444,2,Block Group 2,"Block Group 2, Census Tract 114.44, Fulton County, Georgia",131210114442,5146336,295682,2121,1423,352,0,149,0,14,183,67.09,16.6,0,7.02,0,0.66,8.63,1025,0,0,35,11,0,0,0,0,0,0,0,98,54,17,555,255,0,0,3.41,1.07,0,0,0,0,0,0,0,9.56,5.27,1.66,54.15,24.88
ACSSF,ga,150,0,13,121,11445,1,Block Group 1,"Block Group 1, Census Tract 114.45, Fulton County, Georgia",131210114451,1063528,0,912,791,121,0,0,0,0,0,86.73,13.27,0,0,0,0,0,342,0,0,0,0,15,18,13,0,0,41,14,18,42,17,56,108,0,0,0,0,4.39,5.26,3.8,0,0,11.99,4.09,5.26,12.28,4.97,16.37,31.58
ACSSF,ga,150,0,13,121,11445,2,Block Group 2,"Block Group 2, Census Tract 114.45, Fulton County, Georgia",131210114452,2347923,70863,1846,1388,275,0,114,0,0,69,75.19,14.9,0,6.18,0,0,3.74,688,0,0,0,0,0,15,12,11,68,84,35,64,52,45,68,234,0,0,0,0,0,2.18,1.74,1.6,9.88,12.21,5.09,9.3,7.56,6.54,9.88,34.01
ACSSF,ga,150,0,13,121,11446,1,Block Group 1,"Block Group 1, Census Tract 114.46, Fulton County, Georgia",131210114461,3220349,95195,878,841,0,0,18,0,19,0,95.79,0,0,2.05,0,2.16,0,282,0,0,0,0,0,13,0,0,0,0,0,19,0,52,41,157,0,0,0,0,0,4.61,0,0,0,0,0,6.74,0,18.44,14.54,55.67
ACSSF,ga,150,0,13,121,11446,2,Block Group 2,"Block Group 2, Census Tract 114.46, Fulton County, Georgia",131210114462,1860208,3049,578,493,0,0,85,0,0,0,85.29,0,0,14.71,0,0,0,239,14,0,0,0,22,19,0,0,0,0,10,10,0,51,15,98,5.86,0,0,0,9.21,7.95,0,0,0,0,4.18,4.18,0,21.34,6.28,41
ACSSF,ga,150,0,13,121,11446,3,Block Group 3,"Block Group 3, Census Tract 114.46, Fulton County, Georgia",131210114463,2149693,54698,1513,1433,80,0,0,0,0,0,94.71,5.29,0,0,0,0,0,461,0,23,0,0,0,0,0,0,0,0,9,21,37,38,69,264,0,4.99,0,0,0,0,0,0,0,0,1.95,4.56,8.03,8.24,14.97,57.27
